X,UV,Green,Red
1646,71,395,197
1647,67,355,231
1648,92,368,261
1649,63,331,217
1650,61,393,218
1651,57,393,205
1652,73,315,185
1653,81,309,213
1654,76,369,227
1655,62,402,217
1656,53,380,218
1657,66,353,158
1658,73,362,219
1659,60,352,159
1660,73,351,215
1661,43,342,202
1662,52,385,191
1663,62,382,237
1664,55,368,215
1665,47,334,225
1666,61,369,173
1667,73,354,178
1668,69,279,220
1669,59,307,178
1670,80,350,200
1671,52,321,226
1672,59,333,204
1673,43,364,174
1674,50,312,206
1675,36,343,189
1676,52,338,203
1677,61,311,218
1678,41,328,196
1679,55,333,164
1680,42,308,154
1681,63,344,200
1682,64,294,217
1683,74,276,159
1684,62,333,203
1685,68,237,212
1686,73,361,213
1687,148,317,118
1688,41,347,196
1689,33,315,220
1690,47,266,186
1691,59,289,145
1692,49,309,207
1693,58,303,156
1694,62,316,168
1695,39,319,203
1696,45,349,222
1697,51,165,163
1698,53,304,196
1699,40,347,184
1700,43,345,165
1701,53,285,194
1702,50,250,233
1703,43,266,160
1704,47,327,194
1705,58,303,143
1706,45,234,134
1707,35,319,205
1708,59,288,142
1709,53,236,193
1710,45,311,197
1711,42,341,107
1712,62,252,201
1713,26,241,148
1714,42,342,182
1715,62,225,185
1716,34,282,121
1717,43,316,210
1718,65,177,145
1719,74,288,196
1720,85,306,195
1721,75,243,135
1722,119,308,149
1723,45,132,147
1724,34,311,198
1725,47,318,149
1726,40,228,184
1727,22,278,89
1728,58,201,208
1729,31,375,110
1730,53,205,208
1731,45,226,128
1732,59,251,182
1733,29,280,125
1734,51,293,230
1735,36,195,142
1736,40,303,216
1737,62,217,100
1738,36,317,165
1739,46,176,148
1740,40,307,202
1741,47,217,137
1742,53,308,140
1743,30,171,176
1744,54,252,145
1745,59,303,194
1746,45,162,133
1747,34,300,162
1748,44,188,125
1749,52,325,154
1750,57,153,190
1751,36,309,159
1752,61,207,184
1753,29,231,126
1754,36,249,158
1755,52,205,196
1756,39,329,129
1757,68,169,162
1758,64,213,134
1759,95,288,169
1760,72,191,152
1761,55,234,142
1762,59,243,108
1763,44,202,168
1764,38,265,132
1765,59,260,162
1766,32,209,140
1767,48,227,129
1768,44,245,133
1769,63,198,198
1770,22,305,142
1771,39,175,107
1772,47,220,153
1773,47,238,155
1774,26,250,129
1775,27,213,99
1776,52,232,204
1777,42,193,123
1778,38,244,162
1779,54,196,148
1780,41,231,164
1781,39,236,119
1782,32,193,171
1783,28,226,141
1784,24,181,153
1785,29,340,122
1786,45,220,164
1787,42,132,128
1788,55,236,138
1789,56,255,126
1790,67,184,125
1791,12,188,164
1792,14,225,153
1793,18,228,131
1794,19,232,121
1795,0,209,116
1796,15,158,184
1797,9,248,156
1798,15,261,93
1799,0,164,128
1800,65,252,134
1801,35,211,155
1802,45,133,130
1803,45,227,144
1804,81,272,140
1805,255,144,84
1806,15,234,113
1807,0,213,153
1808,9,145,167
1809,15,191,107
1810,9,222,147
1811,7,203,132
1812,34,203,89
1813,32,259,137
1814,22,143,163
1815,26,202,84
1816,37,207,197
1817,30,121,126
1818,10,239,104
1819,12,201,126
1820,10,208,125
1821,27,180,125
1822,13,241,80
1823,61,154,128
1824,139,210,151
1825,66,227,75
1826,43,121,162
1827,2,206,123
1828,41,144,73
1829,18,204,153
1830,42,261,133
1831,19,130,81
1832,43,222,132
1833,20,186,86
1834,46,216,99
1835,27,180,123
1836,82,211,99
1837,113,148,114
1838,138,215,143
1839,0,171,84
1840,36,215,135
1841,8,202,138
1842,13,134,84
1843,3,205,124
1844,28,192,95
1845,7,142,143
1846,11,219,145
1847,14,124,115
1848,25,193,124
1849,0,190,123
1850,28,131,101
1851,8,201,132
1852,14,145,75
1853,15,217,140
1854,14,173,153
1855,1,140,87
1856,35,193,135
1857,0,194,102
1858,34,137,123
1859,0,202,140
1860,44,72,68
1861,6,200,136
1862,34,213,89
1863,8,119,132
1864,30,175,131
1865,7,137,82
1866,44,199,107
1867,3,202,82
1868,31,129,114
1869,31,192,132
1870,18,140,41
1871,19,189,124
1872,41,191,71
1873,19,108,128
1874,27,205,99
1875,31,84,126
1876,44,226,108
1877,38,214,100
1878,26,98,169
1879,37,184,74
1880,39,149,161
1881,38,185,41
1882,37,189,138
1883,44,102,118
1884,28,186,102
1885,48,63,129
1886,25,191,93
1887,52,104,138
1888,63,198,62
1889,21,176,145
1890,39,138,38
1891,33,162,88
1892,58,146,135
1893,34,171,90
1894,46,172,140
1895,47,149,87
1896,26,214,115
1897,53,135,44
1898,59,194,111
1899,52,102,87
1900,24,126,120
1901,35,184,101
1902,39,162,92
1903,35,199,45
1904,17,126,127
1905,34,185,94
1906,31,62,105
1907,20,174,131
1908,46,238,65
1909,32,136,77
1910,19,170,52
1911,39,136,127
1912,37,143,96
1913,15,120,131
1914,41,190,65
1915,30,212,72
1916,24,110,74
1917,37,130,122
1918,21,103,86
1919,37,221,112
1920,34,137,44
1921,18,155,105
1922,35,61,83
1923,24,161,127
1924,21,206,24
1925,26,85,122
1926,30,138,85
1927,20,93,145
1928,19,188,72
1929,22,155,101
1930,24,196,67
1931,3,77,136
1932,35,193,68
1933,25,218,78
1934,27,100,63
1935,7,151,141
1936,37,94,86
1937,25,206,64
1938,23,102,69
1939,23,135,140
1940,30,102,97
1941,8,211,87
1942,37,99,23
1943,20,139,132
1944,18,102,81
1945,28,218,66
1946,47,178,56
1947,6,77,145
1948,20,161,78
1949,45,119,84
1950,2,148,63
1951,38,38,156
1952,23,137,62
1953,23,165,70
1954,13,78,68
1955,34,180,144
1956,10,193,24
1957,14,100,110
1958,29,147,74
1959,8,116,108
1960,36,211,23
1961,31,39,126
1962,19,100,74
1963,27,129,65
1964,26,106,55
1965,5,32,121
1966,38,214,68
1967,14,103,66
1968,26,87,96
1969,27,110,116
1970,9,207,25
1971,43,112,136
1972,15,189,50
1973,26,200,71
1974,14,126,78
1975,24,322,137
1976,16,250,23
1977,27,34,52
1978,17,92,119
1979,18,157,17
1980,49,37,102
1981,12,104,85
1982,27,152,53
1983,19,153,70
1984,22,173,148
1985,20,176,21
1986,12,113,113
1987,15,123,62
1988,21,165,77
1989,10,160,71
1990,14,90,113
1991,34,151,50
1992,8,36,108
1993,34,171,68
1994,22,199,70
1995,15,30,103
1996,34,98,76
1997,21,109,78
1998,17,30,99
1999,36,149,65
