X,UV,Green,Red
1292,0,6524,0
1293,0,6545,0
1294,0,6382,0
1295,0,6454,0
1296,0,6383,0
1297,0,6112,0
1298,0,6321,0
1299,0,6296,0
1300,0,6124,0
1301,0,6099,0
1302,0,6166,0
1303,0,5860,0
1304,0,6028,0
1305,0,5975,0
1306,0,5934,0
1307,0,5763,0
1308,0,5833,0
1309,0,5845,0
1310,0,5813,0
1311,0,6057,0
1312,0,6113,0
1313,0,6061,0
1314,0,6105,0
1315,0,6023,0
1316,0,6166,0
1317,0,6009,0
1318,0,6323,0
1319,0,6307,0
1320,0,6350,0
1321,0,6290,0
1322,0,6240,0
1323,0,6390,0
1324,0,6419,0
1325,0,6539,0
1326,0,6661,0
1327,0,6444,0
1328,0,6540,0
1329,0,6894,0
1330,0,6917,0
1331,0,6858,0
1332,0,6935,0
1333,0,7151,0
1334,0,7169,0
1335,0,7371,0
1336,0,7336,0
1337,0,7474,0
1338,0,7312,0
1339,0,7590,0
1340,0,7619,0
1341,0,7577,0
1342,0,7812,0
1343,0,7763,0
1344,0,7887,0
1345,0,7934,0
1346,0,8113,0
1347,0,8192,0
1348,0,8062,0
1349,0,8149,0
1350,0,8365,0
1351,0,8234,0
1352,0,8287,0
1353,0,8399,0
1354,0,8393,0
1355,0,8316,0
1356,0,8356,0
1357,0,8402,0
1358,0,8248,0
1359,0,8446,0
1360,0,8190,0
1361,0,8273,0
1362,0,8243,0
1363,0,8018,0
1364,0,8042,0
1365,0,7961,0
1366,0,7780,0
1367,0,7588,0
1368,0,7746,0
1369,0,7411,0
1370,0,7465,0
1371,0,7271,0
1372,0,7135,0
1373,0,7004,0
1374,0,7033,0
1375,0,6911,0
1376,0,6786,0
1377,0,6764,0
1378,0,6513,0
1379,0,6488,0
1380,0,6337,0
1381,0,6343,0
1382,0,6238,0
1383,0,6337,0
1384,0,6243,0
1385,0,6203,0
1386,0,6025,0
1387,0,6140,0
1388,0,6230,0
1389,0,6121,0
1390,0,6120,0
1391,0,6025,0
1392,0,5973,0
1393,0,6041,0
1394,0,6002,0
1395,0,5979,0
1396,0,5911,0
1397,0,5947,0
1398,0,6022,0
1399,0,5925,0
1400,0,5903,0
1401,0,5836,0
1402,0,5970,0
1403,0,5794,0
1404,0,5890,0
1405,0,5687,0
1406,0,5684,0
1407,0,5664,0
1408,0,5734,0
1409,0,5669,0
1410,0,5465,0
1411,0,5624,0
1412,0,5765,0
1413,0,5613,0
1414,0,5773,0
1415,0,5683,0
1416,0,5646,0
1417,0,5745,0
1418,0,5783,0
1419,0,5684,0
1420,0,5763,0
1421,0,5962,0
1422,0,5969,0
1423,0,6091,0
1424,0,5913,0
1425,0,6098,0
1426,0,6009,0
1427,0,6306,0
1428,0,6293,0
1429,0,6360,0
1430,0,6449,0
1431,0,6452,0
1432,0,6486,0
1433,0,6719,0
1434,0,6622,0
1435,0,6657,0
1436,0,6884,0
1437,0,6790,0
1438,0,6947,0
1439,0,7079,0
1440,0,7065,0
1441,0,7235,0
1442,0,7324,0
1443,0,7252,0
1444,0,7442,0
1445,0,7341,0
1446,0,7439,0
1447,0,7448,0
1448,0,7690,0
1449,0,7917,0
1450,0,7760,0
1451,0,7904,0
1452,0,7843,0
1453,0,7870,0
1454,0,7866,0
1455,0,7974,0
1456,0,7831,0
1457,0,7896,0
1458,0,7893,0
1459,0,7942,0
1460,0,8082,0
1461,0,8099,0
1462,0,7867,0
1463,0,7849,0
1464,0,7805,0
1465,0,7671,0
1466,0,7698,0
1467,0,7551,0
1468,0,7634,0
1469,0,7539,0
1470,0,7363,0
1471,0,7178,0
1472,0,7360,0
1473,0,7338,0
1474,0,7117,0
1475,0,7104,0
1476,0,7034,0
1477,0,6813,0
1478,0,6812,0
1479,0,6804,0
1480,0,6672,0
1481,0,6577,0
1482,0,6600,0
1483,0,6573,0
1484,0,6375,0
1485,0,6450,0
1486,0,6511,0
1487,0,6304,0
1488,0,6270,0
1489,0,6402,0
1490,0,6148,0
1491,0,6123,0
1492,0,6147,0
1493,0,5957,0
1494,0,6083,0
1495,0,5870,0
