source_id,ra,dec,phot_g_mean_mag,astrometric_excess_noise,x_true_equator,y_true_equator,dgm_sector
6050468833885505280,244.3544434845964,-22.978073149236057,13.591374,6.2778335,4968.632947693543,-369.47469242850156,Retrograde
6052280240632252672,247.4247741176839,-21.8671926383124,14.361777,6.2757835,-5378.004656917962,-3895.817026790224,Prograde
6051220758100472960,248.5399181261784,-22.905215331496485,14.233908,6.2521653,-8896.878303373996,7.287894379375132,Prograde
6050656438053760000,247.84514244661287,-23.649812424166488,10.760965,6.178131,-6473.785135957511,2578.9582358839616,Prograde
6242791039829025664,243.59690023001104,-21.935935338628514,14.513447,5.887349,7303.207682969422,-4232.80254944043,Retrograde
6052030587073754496,245.71777019415197,-22.22826095995924,13.118362,5.823803,331.8495303738964,-2857.8675594136585,Retrograde
6051139707778513664,247.32300927911265,-22.25348069535314,14.2568245,5.6637144,-4977.121694190124,-2522.1869544196065,Prograde
6052046323834033152,245.55511367656607,-22.160902408142142,13.812448,5.264979,859.05430568398,-3124.92504312561,Retrograde
6050422860560207616,244.26099032342654,-22.977348530809184,14.508544,5.057262,5277.831795866377,-386.343041416213,Retrograde
6051752513710104704,246.37228962826438,-22.823528131121677,14.364435,4.9192796,-1735.8273720371242,-617.2897170392034,Prograde
6051166645810624000,248.7256079696985,-23.146209192849227,14.284379,4.6678033,-9471.528929693495,902.2843254227505,Prograde
6050807998861409536,247.99346130649567,-23.35357864351752,14.552043,4.5617905,-7013.823882645685,1536.2843862763466,Prograde
6050446259537165184,244.6955597093383,-23.24249234177974,12.750697,4.5555964,3883.423556819371,633.4840517806756,Retrograde
6049294005710714880,245.58289270383733,-24.363463926251814,9.304262,4.527952,1132.3320169753129,4800.120335454289,Retrograde
6050876340381102080,246.7886232496639,-23.651698024448496,12.101731,4.441231,-2976.5178459451627,2424.4969650571184,Prograde
6049981647157255424,242.9959132622755,-23.86350999642883,14.233849,4.437274,9612.02948355173,2607.380766582673,Retrograde
6050422104646094976,244.26693525422874,-22.977863354760245,14.935247,4.3312383,5258.240138952471,-383.58434791338175,Retrograde
6051810066271766272,245.70470611695777,-22.58487204559997,14.947315,4.240707,434.2224181356437,-1577.4239964475225,Retrograde
6242621238302917248,243.6658087897672,-22.403825793954432,14.930205,4.169099,7152.712813064687,-2539.6680614404895,Retrograde
6052304571629435776,247.6174833697781,-21.52518472951825,13.52617,4.164458,-6072.560542462882,-5096.328137507359,Prograde
6051004639645542912,246.7918597769327,-22.831641729307403,12.961534,4.1592956,-3123.2099777131866,-524.0784504929327,Prograde
6050422860560375680,244.25817361666665,-22.973002432263208,13.84033,4.121573,5286.434106096083,-402.40226629190556,Retrograde
6051913935763626368,247.01157604342797,-21.9011359623286,14.149052,4.0525084,-4004.739100511822,-3836.811582474955,Prograde
6050422860560329472,244.2583851984853,-22.97553287136537,14.4932375,3.9427247,5286.153385935639,-393.2700630441385,Retrograde
6047629310743676288,248.2174573419472,-24.051902314759815,14.503855,3.9048462,-7639.430269479072,4081.7669069672725,Prograde
6050548926435977472,244.33801149161877,-22.469427824488356,14.835506,3.8391774,4938.678669789447,-2201.1622044970586,Retrograde
6050316757689400704,244.21035193769308,-23.660961179695775,14.168325,3.8312633,5558.793788239608,2064.322272071034,Retrograde
6049381588681160320,246.48263738969484,-23.919637759461143,12.960903,3.7884161,-1919.3114666500055,3341.357776713734,Prograde
6051167642239219712,248.78541709686414,-23.048199601844832,14.9485855,3.7230806,-9685.741821668867,558.9521339484894,Prograde
6050422826200899072,244.2487429987022,-22.98451199885463,14.899765,3.7107048,5319.556831913289,-362.45107031135706,Retrograde
6051121050436378752,247.55570809220728,-22.443379279909436,14.580567,3.648137,-5715.838982366565,-1803.763950374538,Prograde
6050422860561681280,244.25994664778284,-22.979694736163164,13.970731,3.6034122,5281.675281517582,-378.06494869441565,Retrograde
6050422860560213632,244.25923992521052,-22.977989827134966,13.747553,3.5742078,5283.731746752374,-384.3039645224633,Retrograde
6050422860561681152,244.26140013678219,-22.977829469557346,14.842564,3.5571878,5276.555109740236,-384.5509552438057,Retrograde
6049174399459153024,246.69345331673273,-24.20012360941412,13.942347,3.526675,-2570.578023386036,4382.209128453902,Prograde
6242762800426399232,244.34070562678832,-21.744068390302992,14.83262,3.4728894,4809.484179918298,-4809.273519630786,Retrograde
6050422860560263936,244.2596094005775,-22.97681891469396,14.637265,3.454232,5282.314668961366,-388.45838742192905,Retrograde
6050153926882237056,244.54509840554448,-23.541040082552424,14.406815,3.4457684,4430.937236430672,1684.1523443536948,Retrograde
6051935651116700672,246.67162248815075,-22.00276199586383,13.345887,3.409797,-2862.681340009538,-3523.228668618696,Prograde
6050422860560362880,244.26277326851627,-22.975231543831736,14.190391,3.3436522,5271.579423452576,-393.68399909693926,Retrograde
6052302716203569152,247.4426925590532,-21.63427033255869,14.112228,3.3312972,-5475.935168336641,-4730.712720642647,Prograde
6050422860552800640,244.2605633511464,-22.975944243225847,14.475205,3.302084,5279.012168713081,-391.4582741663617,Retrograde
6050422860560453120,244.26270366981606,-22.973263569320345,14.897564,3.2988038,5271.48346256225,-400.7718099402623,Retrograde
6051280067307563392,248.71831936843714,-22.2633185382705,14.365855,3.245956,-9593.803150873235,-2273.8610123300878,Prograde
6050379017532384128,243.7522056175662,-23.43563413700113,13.16479,3.1865058,7037.841227399506,1184.0851829697813,Retrograde
6050018377718181888,243.40182318366172,-23.441029999179595,14.038582,3.1590958,8198.460715758654,1150.0155409136519,Retrograde
6051719597082092032,246.15232799555136,-23.05020660581559,14.173195,3.1429937,-970.1929304107767,164.31692357768372,Prograde
6051480831261049856,248.6190831899003,-21.99771667710491,14.489082,3.1375232,-9309.384450303947,-3244.157966679892,Prograde
6049241881986260480,245.68918898689617,-24.52347846137486,14.649977,3.0185134,807.0369821899482,5391.78383598645,Retrograde
