X,UV,Green,Red
834,0,9178,0
835,0,9044,0
836,0,9024,0
837,0,9024,0
838,0,8837,0
839,0,8944,0
840,0,8891,0
841,0,8911,0
842,0,8862,0
843,0,8603,0
844,0,8667,0
845,0,8678,0
846,0,8638,0
847,0,8534,0
848,0,8701,0
849,0,8590,0
850,0,8841,0
851,0,8868,0
852,0,8808,0
853,0,8799,0
854,0,8887,0
855,0,8590,0
856,0,8577,0
857,0,8696,0
858,0,8827,0
859,0,8886,0
860,0,8974,0
861,0,8863,0
862,0,8715,0
863,0,9014,0
864,0,9237,0
865,0,9107,0
866,0,9179,0
867,0,9364,0
868,0,9339,0
869,0,9384,0
870,0,9459,0
871,0,9396,0
872,0,9396,0
873,0,9661,0
874,0,9490,0
875,0,9773,0
876,0,9618,0
877,0,9617,0
878,0,9861,0
879,0,9807,0
880,0,9998,0
881,0,10141,0
882,0,10161,0
883,0,10031,0
884,0,9806,0
885,0,10116,0
886,0,10218,0
887,0,10192,0
888,0,10145,0
889,0,10042,0
890,0,10241,0
891,0,10055,0
892,0,10042,0
893,0,10042,0
894,0,9985,0
895,0,10012,0
896,0,9893,0
897,0,9902,0
898,0,10066,0
899,0,10006,0
900,0,9816,0
901,0,9849,0
902,0,9872,0
903,0,9681,0
904,0,9757,0
905,0,9754,0
906,0,9677,0
907,0,9798,0
908,0,9584,0
909,0,9522,0
910,0,9692,0
911,0,9730,0
912,0,9582,0
913,0,9556,0
914,0,9682,0
915,0,9717,0
916,0,9734,0
917,0,9666,0
918,0,9612,0
919,0,9530,0
920,0,9762,0
921,0,9707,0
922,0,9765,0
923,0,9662,0
924,0,9809,0
925,0,9865,0
926,0,9857,0
927,0,10025,0
928,0,9883,0
929,0,10027,0
930,0,9849,0
931,0,10054,0
932,0,10127,0
933,0,10110,0
934,0,10087,0
935,0,9936,0
936,0,9847,0
937,0,9952,0
938,0,9813,0
939,0,9577,0
940,0,9830,0
941,0,9548,0
942,0,9562,0
943,0,9376,0
944,0,9360,0
945,0,9460,0
946,0,9288,0
947,0,9194,0
948,0,9050,0
949,0,8820,0
950,0,8845,0
951,0,8811,0
952,0,8649,0
953,0,8507,0
954,0,8493,0
955,0,8245,0
956,0,8312,0
957,0,8313,0
958,0,8190,0
959,0,8027,0
960,0,8036,0
961,0,8089,0
962,0,7827,0
963,0,7755,0
964,0,7924,0
965,0,7871,0
966,0,7851,0
967,0,7837,0
968,0,7797,0
969,0,7743,0
970,0,7796,0
971,0,7707,0
972,0,7600,0
973,0,7755,0
974,0,7820,0
975,0,7732,0
976,0,7826,0
977,0,7578,0
978,0,7812,0
979,0,7996,0
980,0,7852,0
981,0,7803,0
982,0,8066,0
983,0,8174,0
984,0,8256,0
985,0,8051,0
986,0,8220,0
987,0,8329,0
988,0,8244,0
989,0,8469,0
990,0,8555,0
991,0,8413,0
992,0,8474,0
993,0,8484,0
994,0,8552,0
995,0,8542,0
996,0,8583,0
997,0,8941,0
998,0,8701,0
999,0,8823,0
1000,0,8830,0
1001,0,8883,0
1002,0,8804,0
1003,0,8625,0
1004,0,8793,0
1005,0,8745,0
1006,0,8505,0
1007,0,8429,0
1008,0,8372,0
1009,0,8535,0
1010,0,8470,0
1011,0,8256,0
1012,0,8256,0
1013,0,8167,0
1014,0,8060,0
1015,0,8014,0
1016,0,7923,0
1017,0,7991,0
1018,0,7926,0
1019,0,7828,0
1020,0,7814,0
1021,0,7906,0
1022,0,7602,0
1023,0,7786,0
1024,0,7521,0
1025,0,7706,0
1026,0,7629,0
1027,0,7511,0
1028,0,7619,0
1029,0,7703,0
1030,0,7802,0
1031,0,7720,0
1032,0,7661,0
1033,0,7679,0
1034,0,7682,0
1035,0,7644,0
1036,0,7837,0
1037,0,7766,0
1038,0,7790,0
1039,0,7926,0
1040,0,7955,0
1041,0,7870,0
1042,0,7925,0
1043,0,8065,0
1044,0,8149,0
1045,0,8230,0
1046,0,8413,0
1047,0,8401,0
1048,0,8555,0
1049,0,8529,0
1050,0,8673,0
1051,0,9014,0
1052,0,8949,0
1053,0,8942,0
1054,0,8879,0
1055,0,9031,0
1056,0,9306,0
1057,0,9280,0
1058,0,9446,0
1059,0,9538,0
1060,0,9201,0
1061,0,9400,0
1062,0,9688,0
1063,0,9487,0
1064,0,9545,0
1065,0,9393,0
1066,0,9763,0
1067,0,9632,0
1068,0,9511,0
1069,0,9652,0
1070,0,9597,0
1071,0,9558,0
1072,0,9816,0
1073,0,9686,0
1074,0,9481,0
1075,0,9610,0
1076,0,9379,0
1077,0,9598,0
1078,0,9281,0
1079,0,9381,0
1080,0,9374,0
1081,0,9234,0
1082,0,9295,0
1083,0,9377,0
1084,0,9268,0
1085,0,9300,0
1086,0,9304,0
1087,0,9146,0
1088,0,9420,0
1089,0,9378,0
1090,0,9260,0
1091,0,9157,0
1092,0,9235,0
1093,0,9379,0
1094,0,9374,0
1095,0,9378,0
1096,0,9304,0
1097,0,9407,0
1098,0,9589,0
1099,0,9488,0
1100,0,9665,0
1101,0,9404,0
1102,0,9525,0
1103,0,9505,0
1104,0,9633,0
1105,0,9513,0
1106,0,9859,0
1107,0,9849,0
1108,0,9623,0
1109,0,9645,0
1110,0,9753,0
1111,0,9867,0
1112,0,9839,0
1113,0,9768,0
1114,0,9847,0
1115,0,9977,0
1116,0,9796,0
1117,0,9629,0
1118,0,9657,0
1119,0,9470,0
1120,0,9433,0
1121,0,9661,0
1122,0,9493,0
1123,0,9303,0
1124,0,9496,0
1125,0,9264,0
1126,0,9368,0
1127,0,9145,0
1128,0,9271,0
1129,0,8922,0
1130,0,9178,0
1131,0,9137,0
1132,0,8896,0
1133,0,8814,0
1134,0,8916,0
1135,0,8804,0
1136,0,8984,0
1137,0,8536,0
1138,0,8632,0
1139,0,8760,0
1140,0,8814,0
1141,0,8632,0
1142,0,8534,0
1143,0,8396,0
1144,0,8442,0
1145,0,8395,0
1146,0,8448,0
1147,0,8441,0
1148,0,8503,0
1149,0,8472,0
1150,0,8511,0
1151,0,8559,0
1152,0,8499,0
1153,0,8466,0
1154,0,8598,0
1155,0,8532,0
1156,0,8606,0
1157,0,8683,0
1158,0,8750,0
1159,0,8707,0
1160,0,8669,0
1161,0,8813,0
1162,0,8631,0
1163,0,8912,0
1164,0,8926,0
1165,0,8967,0
1166,0,8925,0
1167,0,8924,0
1168,0,9011,0
1169,0,9189,0
1170,0,9190,0
1171,0,9160,0
1172,0,9398,0
1173,0,9222,0
1174,0,9315,0
1175,0,9370,0
1176,0,9490,0
1177,0,9462,0
1178,0,9477,0
1179,0,9687,0
1180,0,9473,0
1181,0,9480,0
1182,0,9381,0
1183,0,9580,0
1184,0,9383,0
1185,0,9324,0
1186,0,9322,0
1187,0,9219,0
1188,0,9209,0
1189,0,8991,0
1190,0,8821,0
1191,0,8869,0
1192,0,8792,0
1193,0,8755,0
1194,0,8519,0
1195,0,8290,0
1196,0,8376,0
1197,0,7996,0
1198,0,7987,0
1199,0,8018,0
1200,0,7747,0
1201,0,7603,0
1202,0,7523,0
1203,0,7589,0
1204,0,7114,0
1205,0,6992,0
1206,0,7294,0
1207,0,7097,0
1208,0,7003,0
1209,0,6966,0
1210,0,6871,0
